9.571009186436027737e-08,4.401579872323868199e-08,1.184502003605658745e-07,4.401579872323868199e-08,1.453144151990523952e-07,4.229383217392920354e-08,1.184502003605658745e-07,4.229383217392920354e-08,1.413528205880210360e-07
9.164369149151948217e-08,4.215053511279483674e-08,1.134255395652494591e-07,4.215053511279483674e-08,1.391449297276489209e-07,4.050278178162773167e-08,1.134255395652494591e-07,4.050278178162773167e-08,1.353522216777412773e-07
8.680532079126534175e-08,3.993100598004408635e-08,1.074467123206035819e-07,3.993100598004408635e-08,1.318040688532928272e-07,3.837151001780095034e-08,1.074467123206035819e-07,3.837151001780095034e-08,1.282122850291551239e-07
8.108810279529551705e-08,3.730807577268664173e-08,1.003814600761770793e-07,3.730807577268664173e-08,1.231295760611016103e-07,3.585279256761604468e-08,1.003814600761770793e-07,3.585279256761604468e-08,1.197751714813236768e-07
7.439216244722493977e-08,3.423576340926216995e-08,9.210607579221937905e-08,3.423576340926216995e-08,1.129697644347107843e-07,3.290241235567307662e-08,9.210607579221937905e-08,3.290241235567307662e-08,1.098933099096033763e-07
6.664018669542300267e-08,3.067835438409058940e-08,8.252458691357031002e-08,3.067835438409058940e-08,1.012071008180905260e-07,2.948597959581713979e-08,8.252458691357031002e-08,2.948597959581713979e-08,9.845233050852465361e-08
5.780232866155759590e-08,2.662179032215675343e-08,7.159946942257540551e-08,2.662179032215675343e-08,8.779595891769363413e-08,2.558985581571020450e-08,7.159946942257540551e-08,2.558985581571020450e-08,8.540777715937096088e-08
4.793458569501486770e-08,2.209122892831576641e-08,5.939899415447447669e-08,2.209122892831576641e-08,7.282080610794984770e-08,2.123799968017088548e-08,5.939899415447447669e-08,2.123799968017088548e-08,7.084169203735832305e-08
3.723602643909864895e-08,1.717724114394792527e-08,4.616784941325078674e-08,1.717724114394792527e-08,5.658298089421547308e-08,1.651710302561524381e-08,4.616784941325078674e-08,1.651710302561524381e-08,5.504700572456845535e-08
2.613139359654341465e-08,1.207364472130423224e-08,3.242911432843125027e-08,1.207364472130423224e-08,3.972596953403425006e-08,1.161289800726084590e-08,3.242911432843125027e-08,1.161289800726084590e-08,3.864937017256663414e-08
1.538606811785382644e-08,7.130195803492926838e-09,1.912624384355056324e-08,7.130195803492926838e-09,2.340979900579202582e-08,6.860730435305910953e-09,1.912624384355056324e-08,6.860730435305910953e-09,2.277676120387776585e-08
6.258888668740466716e-09,2.922696392689139455e-09,7.811915777789218225e-09,2.922696392689139455e-09,9.542921039343028803e-09,2.812857385822762618e-09,7.811915777789218225e-09,2.812857385822762618e-09,9.284995910597840103e-09
6.924163498252491498e-10,3.404078903977906144e-10,8.833577062671676483e-10,3.404078903977906144e-10,1.071045496079418824e-09,3.223629171130814407e-10,8.833577062671676483e-10,3.223629171130814407e-10,1.038635943986523293e-09
1.525490910600776308e-09,6.839693490530211626e-10,1.845659304636182309e-09,6.839693490530211626e-10,2.300083915349053622e-09,6.371489960587820719e-10,1.845659304636182309e-09,6.371489960587820719e-10,2.225053797294030264e-09
1.268197348525965852e-08,5.752936860698941831e-09,1.554649381097278338e-08,5.752936860698941831e-09,1.918351952360780312e-08,5.483905759731393849e-09,1.554649381097278338e-08,5.483905759731393849e-09,1.863385996646872675e-08
3.923153482625481930e-08,1.787560948102039079e-08,4.825418706164709750e-08,1.787560948102039079e-08,5.941663514025832099e-08,1.709650038281308316e-08,4.825418706164709750e-08,1.709650038281308316e-08,5.774837499343676433e-08
8.712052300478611322e-08,3.978912870571393815e-08,1.073304309092888700e-07,3.978912870571393815e-08,1.320317958559670254e-07,3.810021666550231836e-08,1.073304309092888700e-07,3.810021666550231836e-08,1.283516006191939637e-07
1.622277100936940155e-07,7.421221772343316779e-08,2.000720018285596584e-07,7.421221772343316779e-08,2.459717275541443491e-07,7.110017245951118832e-08,2.000720018285596584e-07,7.110017245951118832e-08,2.391377964568481811e-07
2.682397258692896182e-07,1.228790692001967766e-07,3.310974755579850643e-07,1.228790692001967766e-07,4.068744757295641121e-07,1.177515145324668592e-07,3.310974755579850643e-07,1.177515145324668592e-07,3.955843002088546411e-07
4.027915740487625893e-07,1.847781659003854664e-07,4.975912430528190754e-07,1.847781659003854664e-07,6.112266054429946524e-07,1.770664746951895638e-07,4.975912430528190754e-07,1.770664746951895638e-07,5.942639244700366570e-07
