3.968648767823387629e-04,-8.025400968128232545e-09,1.694298575355809251e-09
-8.025400968128232545e-09,3.971853847972644591e-04,-6.827132575582884577e-09
1.694298575355809251e-09,-6.827132575582884577e-09,3.739091949879567306e-04
