 (1.196410352612943237e-05+2.134005863307396976e-08j), (-8.539495173889138874e-10-3.054132182167076606e-12j), (-5.550228368061163246e-10-1.983008729104161340e-12j), (-8.539495173889138874e-10-3.054132182167076606e-12j), (1.196366888438872598e-05+2.133850644934920642e-08j), (-3.021998556307362558e-10-1.081415531777130837e-12j), (-5.550228368061163246e-10-1.983008729104161340e-12j), (-3.021998556307362558e-10-1.081415531777130837e-12j), (1.196407337609557022e-05+2.133995994510279049e-08j)
 (1.196391275169732592e-05+2.609699723965235962e-08j), (-8.539248767225153107e-10-3.732695561744117975e-12j), (-5.550083126307736454e-10-2.423516819529110169e-12j), (-8.539248767225153107e-10-3.732695561744117975e-12j), (1.196347812083621563e-05+2.609509954384808991e-08j), (-3.021932674545932594e-10-1.319793733129097581e-12j), (-5.550083126307736454e-10-2.423516819529110169e-12j), (-3.021932674545932594e-10-1.319793733129097581e-12j), (1.196388259895160309e-05+2.609687646171420081e-08j)
 (1.196362758676521382e-05+3.191048860127552518e-08j), (-8.538880319976285109e-10-4.560804032401049508e-12j), (-5.549865981060870785e-10-2.961115040671715584e-12j), (-8.538880319976285109e-10-4.560804032401049508e-12j), (1.196319297212519613e-05+3.190816905669634341e-08j), (-3.021834272144051417e-10-1.609716156919980282e-12j), (-5.549865981060870785e-10-2.961115040671715584e-12j), (-3.021834272144051417e-10-1.609716156919980282e-12j), (1.196359742995911658e-05+3.191034075233418900e-08j)
 (1.196320153517489985e-05+3.901204249146989599e-08j), (-8.538330787777462502e-10-5.570605504949601254e-12j), (-5.549542263454330831e-10-3.616718639059087611e-12j), (-8.538330787777462502e-10-5.570605504949601254e-12j), (1.196276694467741502e-05+3.900920836786093858e-08j), (-3.021688629824403238e-10-1.961732678862855399e-12j), (-5.549542263454330831e-10-3.616718639059087611e-12j), (-3.021688629824403238e-10-1.961732678862855399e-12j), (1.196317137228727884e-05+3.901186143597417519e-08j)
 (1.196256545051034017e-05+4.768129371389657929e-08j), (-8.537513589938470053e-10-6.800589618786487820e-12j), (-5.549061249667842576e-10-4.415423843844465984e-12j), (-8.537513589938470053e-10-6.800589618786487820e-12j), (1.196213089585034500e-05+4.767783275489074239e-08j), (-3.021475305417537680e-10-2.388175710511570471e-12j), (-5.549061249667842576e-10-4.415423843844465984e-12j), (-3.021475305417537680e-10-2.388175710511570471e-12j), (1.196253527850950185e-05+4.768107186765522968e-08j)
 (1.196161681286082896e-05+5.825386097016174779e-08j), (-8.536302765975652081e-10-8.296420234171254003e-12j), (-5.548349348304185626e-10-5.387115900714393473e-12j), (-8.536302765975652081e-10-8.296420234171254003e-12j), (1.196118231118731692e-05+5.824963798293776459e-08j), (-3.021166830841031404e-10-2.903205490310457936e-12j), (-5.548349348304185626e-10-5.387115900714393473e-12j), (-3.021166830841031404e-10-2.903205490310457936e-12j), (1.196158662719413555e-05+5.825358890858057249e-08j)
 (1.196020430786888377e-05+7.112867545707685883e-08j), (-8.534517115259011636e-10-1.011154689330500439e-11j), (-5.547301051764595022e-10-6.566996383272756207e-12j), (-8.534517115259011636e-10-1.011154689330500439e-11j), (1.195976988406816228e-05+7.112352888530714070e-08j), (-3.020728225814128037e-10-3.522651382281901280e-12j), (-5.547301051764595022e-10-6.566996383272756207e-12j), (-3.020728225814128037e-10-3.522651382281901280e-12j), (1.196017410168904291e-05+7.112834137451592821e-08j)
 (1.195810611166884406e-05+8.677294756836594856e-08j), (-8.531900214786896873e-10-1.230728008831511510e-11j), (-5.545767667561333137e-10-7.995878771235287526e-12j), (-8.531900214786896873e-10-1.230728008831511510e-11j), (1.195767180127862257e-05+8.676668659160697024e-08j), (-3.020119107181562983e-10-4.263489363671798351e-12j), (-5.545767667561333137e-10-7.995878771235287526e-12j), (-3.020119107181562983e-10-4.263489363671798351e-12j), (1.195807587465608912e-05+8.677253649683991033e-08j)
 (1.195500031875384956e-05+1.057214087242403099e-07j), (-8.528098000189570287e-10-1.495180820995091578e-11j), (-5.543544911992982520e-10-9.720008493559106302e-12j), (-8.528098000189570287e-10-1.495180820995091578e-11j), (1.195456617124865676e-05+1.057138118862209055e-07j), (-3.019302276186489681e-10-5.142729524755581829e-12j), (-5.543544911992982520e-10-9.720008493559106302e-12j), (-3.019302276186489681e-10-5.142729524755581829e-12j), (1.195497003531590828e-05+1.057209013389126216e-07j)
 (1.195042683833451969e-05+1.285641267458774597e-07j), (-8.522639857821379194e-10-1.811737464300882076e-11j), (-5.540362906732685613e-10-1.179006343172835244e-11j), (-8.522639857821379194e-10-1.811737464300882076e-11j), (1.194999291979334734e-05+1.285549437784426614e-07j), (-3.018266721812048970e-10-6.175453141353053437e-12j), (-5.540362906732685613e-10-1.179006343172835244e-11j), (-3.018266721812048970e-10-6.175453141353053437e-12j), (1.195039648485193422e-05+1.285634974197931690e-07j)
